Respondent_ID,Survey_Date,Year,Month_Num,Department,Age_Group,Sex,Question_Domain,Question_Code,Question_Text,Satisfaction_Response
R00912,2025-10-18,2025,10,Pharmacy,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00912,2025-10-18,2025,10,Pharmacy,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00912,2025-10-18,2025,10,Pharmacy,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00912,2025-10-18,2025,10,Pharmacy,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00912,2025-10-18,2025,10,Pharmacy,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00912,2025-10-18,2025,10,Pharmacy,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00912,2025-10-18,2025,10,Pharmacy,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00913,2025-10-13,2025,10,Laboratory,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00913,2025-10-13,2025,10,Laboratory,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00913,2025-10-13,2025,10,Laboratory,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00913,2025-10-13,2025,10,Laboratory,18-30,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00913,2025-10-13,2025,10,Laboratory,18-30,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00913,2025-10-13,2025,10,Laboratory,18-30,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00913,2025-10-13,2025,10,Laboratory,18-30,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00913,2025-10-13,2025,10,Laboratory,18-30,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00914,2025-10-05,2025,10,Laboratory,46-60,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00914,2025-10-05,2025,10,Laboratory,46-60,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00914,2025-10-05,2025,10,Laboratory,46-60,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00914,2025-10-05,2025,10,Laboratory,46-60,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00914,2025-10-05,2025,10,Laboratory,46-60,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00914,2025-10-05,2025,10,Laboratory,46-60,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Unsatisfied
R00914,2025-10-05,2025,10,Laboratory,46-60,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00914,2025-10-05,2025,10,Laboratory,46-60,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00915,2025-10-25,2025,10,Laboratory,31-45,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00915,2025-10-25,2025,10,Laboratory,31-45,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00915,2025-10-25,2025,10,Laboratory,31-45,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00915,2025-10-25,2025,10,Laboratory,31-45,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00915,2025-10-25,2025,10,Laboratory,31-45,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00915,2025-10-25,2025,10,Laboratory,31-45,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00915,2025-10-25,2025,10,Laboratory,31-45,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00915,2025-10-25,2025,10,Laboratory,31-45,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00916,2025-10-21,2025,10,Laboratory,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00916,2025-10-21,2025,10,Laboratory,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00916,2025-10-21,2025,10,Laboratory,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00916,2025-10-21,2025,10,Laboratory,18-30,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00916,2025-10-21,2025,10,Laboratory,18-30,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00916,2025-10-21,2025,10,Laboratory,18-30,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Unsatisfied
R00916,2025-10-21,2025,10,Laboratory,18-30,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00916,2025-10-21,2025,10,Laboratory,18-30,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00917,2025-10-22,2025,10,Laboratory,31-45,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00917,2025-10-22,2025,10,Laboratory,31-45,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00917,2025-10-22,2025,10,Laboratory,31-45,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00917,2025-10-22,2025,10,Laboratory,31-45,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00917,2025-10-22,2025,10,Laboratory,31-45,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00917,2025-10-22,2025,10,Laboratory,31-45,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00917,2025-10-22,2025,10,Laboratory,31-45,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00917,2025-10-22,2025,10,Laboratory,31-45,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00918,2025-10-18,2025,10,Laboratory,46-60,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00918,2025-10-18,2025,10,Laboratory,46-60,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00918,2025-10-18,2025,10,Laboratory,46-60,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00918,2025-10-18,2025,10,Laboratory,46-60,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00918,2025-10-18,2025,10,Laboratory,46-60,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00918,2025-10-18,2025,10,Laboratory,46-60,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00918,2025-10-18,2025,10,Laboratory,46-60,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00918,2025-10-18,2025,10,Laboratory,46-60,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00919,2025-10-08,2025,10,Laboratory,31-45,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00919,2025-10-08,2025,10,Laboratory,31-45,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00919,2025-10-08,2025,10,Laboratory,31-45,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00919,2025-10-08,2025,10,Laboratory,31-45,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00919,2025-10-08,2025,10,Laboratory,31-45,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Unsatisfied
R00919,2025-10-08,2025,10,Laboratory,31-45,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00919,2025-10-08,2025,10,Laboratory,31-45,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00919,2025-10-08,2025,10,Laboratory,31-45,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00920,2025-10-12,2025,10,Laboratory,<18,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00920,2025-10-12,2025,10,Laboratory,<18,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00920,2025-10-12,2025,10,Laboratory,<18,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00920,2025-10-12,2025,10,Laboratory,<18,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00920,2025-10-12,2025,10,Laboratory,<18,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00920,2025-10-12,2025,10,Laboratory,<18,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Unsatisfied
R00920,2025-10-12,2025,10,Laboratory,<18,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00920,2025-10-12,2025,10,Laboratory,<18,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00921,2025-10-08,2025,10,Delivery Ward,18-30,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00921,2025-10-08,2025,10,Delivery Ward,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00921,2025-10-08,2025,10,Delivery Ward,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00921,2025-10-08,2025,10,Delivery Ward,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00921,2025-10-08,2025,10,Delivery Ward,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00921,2025-10-08,2025,10,Delivery Ward,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00921,2025-10-08,2025,10,Delivery Ward,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00921,2025-10-08,2025,10,Delivery Ward,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00922,2025-10-09,2025,10,Delivery Ward,18-30,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00922,2025-10-09,2025,10,Delivery Ward,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00922,2025-10-09,2025,10,Delivery Ward,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00922,2025-10-09,2025,10,Delivery Ward,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00922,2025-10-09,2025,10,Delivery Ward,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Unsatisfied
R00922,2025-10-09,2025,10,Delivery Ward,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00922,2025-10-09,2025,10,Delivery Ward,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00922,2025-10-09,2025,10,Delivery Ward,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00923,2025-10-03,2025,10,Delivery Ward,<18,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00923,2025-10-03,2025,10,Delivery Ward,<18,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00923,2025-10-03,2025,10,Delivery Ward,<18,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00923,2025-10-03,2025,10,Delivery Ward,<18,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00923,2025-10-03,2025,10,Delivery Ward,<18,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00923,2025-10-03,2025,10,Delivery Ward,<18,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00923,2025-10-03,2025,10,Delivery Ward,<18,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00923,2025-10-03,2025,10,Delivery Ward,<18,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00924,2025-10-03,2025,10,Delivery Ward,31-45,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00924,2025-10-03,2025,10,Delivery Ward,31-45,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00924,2025-10-03,2025,10,Delivery Ward,31-45,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00924,2025-10-03,2025,10,Delivery Ward,31-45,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00924,2025-10-03,2025,10,Delivery Ward,31-45,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00924,2025-10-03,2025,10,Delivery Ward,31-45,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00924,2025-10-03,2025,10,Delivery Ward,31-45,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00924,2025-10-03,2025,10,Delivery Ward,31-45,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00925,2025-10-13,2025,10,Delivery Ward,46-60,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00925,2025-10-13,2025,10,Delivery Ward,46-60,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00925,2025-10-13,2025,10,Delivery Ward,46-60,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00925,2025-10-13,2025,10,Delivery Ward,46-60,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00925,2025-10-13,2025,10,Delivery Ward,46-60,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00925,2025-10-13,2025,10,Delivery Ward,46-60,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Unsatisfied
R00925,2025-10-13,2025,10,Delivery Ward,46-60,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00925,2025-10-13,2025,10,Delivery Ward,46-60,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00926,2025-10-20,2025,10,Outpatient,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00926,2025-10-20,2025,10,Outpatient,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00926,2025-10-20,2025,10,Outpatient,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00926,2025-10-20,2025,10,Outpatient,18-30,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00926,2025-10-20,2025,10,Outpatient,18-30,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00926,2025-10-20,2025,10,Outpatient,18-30,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00926,2025-10-20,2025,10,Outpatient,18-30,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00926,2025-10-20,2025,10,Outpatient,18-30,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00927,2025-10-10,2025,10,Outpatient,31-45,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00927,2025-10-10,2025,10,Outpatient,31-45,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00927,2025-10-10,2025,10,Outpatient,31-45,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00927,2025-10-10,2025,10,Outpatient,31-45,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00927,2025-10-10,2025,10,Outpatient,31-45,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00927,2025-10-10,2025,10,Outpatient,31-45,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Unsatisfied
R00927,2025-10-10,2025,10,Outpatient,31-45,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00927,2025-10-10,2025,10,Outpatient,31-45,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00928,2025-10-19,2025,10,Outpatient,18-30,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00928,2025-10-19,2025,10,Outpatient,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00928,2025-10-19,2025,10,Outpatient,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00928,2025-10-19,2025,10,Outpatient,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00928,2025-10-19,2025,10,Outpatient,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00928,2025-10-19,2025,10,Outpatient,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00928,2025-10-19,2025,10,Outpatient,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00928,2025-10-19,2025,10,Outpatient,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00929,2025-10-06,2025,10,Outpatient,31-45,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00929,2025-10-06,2025,10,Outpatient,31-45,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00929,2025-10-06,2025,10,Outpatient,31-45,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00929,2025-10-06,2025,10,Outpatient,31-45,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00929,2025-10-06,2025,10,Outpatient,31-45,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00929,2025-10-06,2025,10,Outpatient,31-45,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00929,2025-10-06,2025,10,Outpatient,31-45,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00929,2025-10-06,2025,10,Outpatient,31-45,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00930,2025-10-01,2025,10,Outpatient,31-45,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00930,2025-10-01,2025,10,Outpatient,31-45,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00930,2025-10-01,2025,10,Outpatient,31-45,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00930,2025-10-01,2025,10,Outpatient,31-45,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00930,2025-10-01,2025,10,Outpatient,31-45,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00930,2025-10-01,2025,10,Outpatient,31-45,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00930,2025-10-01,2025,10,Outpatient,31-45,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00930,2025-10-01,2025,10,Outpatient,31-45,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00931,2025-10-02,2025,10,Outpatient,46-60,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00931,2025-10-02,2025,10,Outpatient,46-60,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00931,2025-10-02,2025,10,Outpatient,46-60,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00931,2025-10-02,2025,10,Outpatient,46-60,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00931,2025-10-02,2025,10,Outpatient,46-60,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00931,2025-10-02,2025,10,Outpatient,46-60,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00931,2025-10-02,2025,10,Outpatient,46-60,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00931,2025-10-02,2025,10,Outpatient,46-60,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00932,2025-10-11,2025,10,Outpatient,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00932,2025-10-11,2025,10,Outpatient,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00932,2025-10-11,2025,10,Outpatient,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00932,2025-10-11,2025,10,Outpatient,18-30,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00932,2025-10-11,2025,10,Outpatient,18-30,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Unsatisfied
R00932,2025-10-11,2025,10,Outpatient,18-30,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00932,2025-10-11,2025,10,Outpatient,18-30,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00932,2025-10-11,2025,10,Outpatient,18-30,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00933,2025-11-02,2025,11,Emergency,60+,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00933,2025-11-02,2025,11,Emergency,60+,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00933,2025-11-02,2025,11,Emergency,60+,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00933,2025-11-02,2025,11,Emergency,60+,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00933,2025-11-02,2025,11,Emergency,60+,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00933,2025-11-02,2025,11,Emergency,60+,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00933,2025-11-02,2025,11,Emergency,60+,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00933,2025-11-02,2025,11,Emergency,60+,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00934,2025-11-16,2025,11,Emergency,60+,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00934,2025-11-16,2025,11,Emergency,60+,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00934,2025-11-16,2025,11,Emergency,60+,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00934,2025-11-16,2025,11,Emergency,60+,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00934,2025-11-16,2025,11,Emergency,60+,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00934,2025-11-16,2025,11,Emergency,60+,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00934,2025-11-16,2025,11,Emergency,60+,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00934,2025-11-16,2025,11,Emergency,60+,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00935,2025-11-20,2025,11,Emergency,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00935,2025-11-20,2025,11,Emergency,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00935,2025-11-20,2025,11,Emergency,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00935,2025-11-20,2025,11,Emergency,18-30,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00935,2025-11-20,2025,11,Emergency,18-30,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00935,2025-11-20,2025,11,Emergency,18-30,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00935,2025-11-20,2025,11,Emergency,18-30,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00935,2025-11-20,2025,11,Emergency,18-30,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00936,2025-11-18,2025,11,Emergency,60+,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00936,2025-11-18,2025,11,Emergency,60+,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00936,2025-11-18,2025,11,Emergency,60+,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00936,2025-11-18,2025,11,Emergency,60+,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00936,2025-11-18,2025,11,Emergency,60+,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00936,2025-11-18,2025,11,Emergency,60+,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00936,2025-11-18,2025,11,Emergency,60+,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00936,2025-11-18,2025,11,Emergency,60+,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00937,2025-11-05,2025,11,Emergency,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00937,2025-11-05,2025,11,Emergency,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00937,2025-11-05,2025,11,Emergency,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00937,2025-11-05,2025,11,Emergency,18-30,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00937,2025-11-05,2025,11,Emergency,18-30,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00937,2025-11-05,2025,11,Emergency,18-30,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00937,2025-11-05,2025,11,Emergency,18-30,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00937,2025-11-05,2025,11,Emergency,18-30,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00938,2025-11-06,2025,11,Emergency,18-30,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00938,2025-11-06,2025,11,Emergency,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00938,2025-11-06,2025,11,Emergency,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00938,2025-11-06,2025,11,Emergency,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00938,2025-11-06,2025,11,Emergency,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
